k = 437, real = 0.98599006730433014223, imag = -0.16680403825208373059
k = 438, real = 0.98592602625432113062, imag = -0.16718214843207293563
k = 439, real = 0.98586184020558698116, imag = -0.16756023402482356222
k = 440, real = 0.98579750916756747614, imag = -0.16793829497473117263
k = 441, real = 0.98573303314972349209, imag = -0.16831633122619482634
k = 442, real = 0.98566841216153755489, imag = -0.16869434272361732985
k = 443, real = 0.98560364621251339567, imag = -0.16907232941140501459
k = 444, real = 0.98553873531217606185, imag = -0.16945029123396795900
k = 445, real = 0.98547367947007180611, imag = -0.16982822813571984977
k = 446, real = 0.98540847869576841944, imag = -0.17020614006107806504
k = 447, real = 0.98534313299885478710, imag = -0.17058402695446359121
k = 448, real = 0.98527764238894122162, imag = -0.17096188876030121717
k = 449, real = 0.98521200687565935183, imag = -0.17133972542301931230
k = 450, real = 0.98514622646866223388, imag = -0.17171753688704996521
k = 451, real = 0.98508030117762379607, imag = -0.17209532309682901152
k = 452, real = 0.98501423101223983814, imag = -0.17247308399679595059
k = 453, real = 0.98494801598222703198, imag = -0.17285081953139408428
k = 454, real = 0.98488165609732369887, imag = -0.17322852964507032270
k = 455, real = 0.98481515136728914328, imag = -0.17360621428227540619
k = 456, real = 0.98474850180190420801, imag = -0.17398387338746382214
k = 457, real = 0.98468170741097094112, imag = -0.17436150690509374939
k = 458, real = 0.98461476820431259593, imag = -0.17473911477962719707
k = 459, real = 0.98454768419177396410, imag = -0.17511669695552992132
k = 460, real = 0.98448045538322093151, imag = -0.17549425337727142526
k = 461, real = 0.98441308178854070032, imag = -0.17587178398932504231
k = 462, real = 0.98434556341764190002, imag = -0.17624928873616788061
k = 463, real = 0.98427790028045436532, imag = -0.17662676756228087860
k = 464, real = 0.98421009238692902521, imag = -0.17700422041214874946
k = 465, real = 0.98414213974703856902, imag = -0.17738164723026003666
k = 466, real = 0.98407404237077644726, imag = -0.17775904796110716943
k = 467, real = 0.98400580026815787082, imag = -0.17813642254918629626
k = 468, real = 0.98393741344921892278, imag = -0.17851377093899750692
k = 469, real = 0.98386888192401722453, imag = -0.17889109307504472146
k = 470, real = 0.98380020570263160273, imag = -0.17926838890183574571
k = 471, real = 0.98373138479516208932, imag = -0.17964565836388216025
k = 472, real = 0.98366241921173025453, imag = -0.18002290140569951471
k = 473, real = 0.98359330896247865184, imag = -0.18040011797180724451
k = 474, real = 0.98352405405757126200, imag = -0.18077730800672858757
k = 475, real = 0.98345465450719327105, imag = -0.18115447145499080639
k = 476, real = 0.98338511032155118130, imag = -0.18153160826112496595
k = 477, real = 0.98331542151087281134, imag = -0.18190871836966615582
k = 478, real = 0.98324558808540707400, imag = -0.18228580172515329583
k = 479, real = 0.98317561005542442043, imag = -0.18266285827212927484
k = 480, real = 0.98310548743121628501, imag = -0.18303988795514095078
k = 481, real = 0.98303522022309564043, imag = -0.18341689071873909511
k = 482, real = 0.98296480844139644262, imag = -0.18379386650747844834
k = 483, real = 0.98289425209647407478, imag = -0.18417081526591772001
k = 484, real = 0.98282355119870523641, imag = -0.18454773693861961648
k = 485, real = 0.98275270575848783228, imag = -0.18492463147015078540
k = 486, real = 0.98268171578624086138, imag = -0.18530149880508189897
k = 487, real = 0.98261058129240475001, imag = -0.18567833888798762620
k = 488, real = 0.98253930228744124076, imag = -0.18605515166344663291
k = 489, real = 0.98246787878183317044, imag = -0.18643193707604160947
k = 490, real = 0.98239631078608469217, imag = -0.18680869507035927080
k = 491, real = 0.98232459831072127532, imag = -0.18718542559099032863
k = 492, real = 0.98225274136628937249, imag = -0.18756212858252960252
k = 493, real = 0.98218073996335708564, imag = -0.18793880398957590883
k = 494, real = 0.98210859411251361095, imag = -0.18831545175673211623
k = 495, real = 0.98203630382436901680, imag = -0.18869207182860522898
k = 496, real = 0.98196386910955524296, imag = -0.18906866414980619262
k = 497, real = 0.98189128997872510141, imag = -0.18944522866495022706
k = 498, real = 0.98181856644255249833, imag = -0.18982176531865641023
k = 499, real = 0.98174569851173298929, imag = -0.19019827405554814992
k = 500, real = 0.98167268619698311305, imag = -0.19057475482025273972
k = 501, real = 0.98159952950904072466, imag = -0.19095120755740180307
k = 502, real = 0.98152622845866477341, imag = -0.19132763221163090472
k = 503, real = 0.98145278305663552487, imag = -0.19170402872757980051
k = 504, real = 0.98137919331375456089, imag = -0.19208039704989243734
k = 505, real = 0.98130545924084466858, imag = -0.19245673712321684223
k = 506, real = 0.98123158084874972928, imag = -0.19283304889220523326
k = 507, real = 0.98115755814833482962, imag = -0.19320933230151396409
k = 508, real = 0.98108339115048670553, imag = -0.19358558729580360724
k = 509, real = 0.98100907986611263212, imag = -0.19396181381973884306
k = 510, real = 0.98093462430614164482, imag = -0.19433801181798859847
k = 511, real = 0.98086002448152387334, imag = -0.19471418123522596377
k = 512, real = 0.98078528040323043058, imag = -0.19509032201612824808
k = 513, real = 0.98071039208225396777, imag = -0.19546643410537697938
k = 514, real = 0.98063535952960811937, imag = -0.19584251744765784897
k = 515, real = 0.98056018275632783610, imag = -0.19621857198766087804
k = 516, real = 0.98048486177346938497, imag = -0.19659459767008022335
k = 517, real = 0.98040939659210990520, imag = -0.19697059443961434377
k = 518, real = 0.98033378722334796329, imag = -0.19734656224096591703
k = 519, real = 0.98025803367830355306, imag = -0.19772250101884192297
k = 520, real = 0.98018213596811742949, imag = -0.19809841071795356027
k = 521, real = 0.98010609410395177488, imag = -0.19847429128301638523
k = 522, real = 0.98002990809699008778, imag = -0.19885014265875008976
k = 523, real = 0.97995357795843673898, imag = -0.19922596478987883439
k = 524, real = 0.97987710369951763756, imag = -0.19960175762113097075
k = 525, real = 0.97980048533147978684, imag = -0.19997752109723915259
k = 526, real = 0.97972372286559117338, imag = -0.20035325516294044679
k = 527, real = 0.97964681631314121102, imag = -0.20072895976297613907
k = 528, real = 0.97956976568544051887, imag = -0.20110463484209190055
k = 529, real = 0.97949257099382081027, imag = -0.20148028034503773220
k = 530, real = 0.97941523224963478178, imag = -0.20185589621656804815
k = 531, real = 0.97933774946425677932, imag = -0.20223148240144145360
k = 532, real = 0.97926012264908202098, imag = -0.20260703884442113343
k = 533, real = 0.97918235181552693014, imag = -0.20298256549027443585
k = 534, real = 0.97910443697502924643, imag = -0.20335806228377331650
k = 535, real = 0.97902637813904758168, imag = -0.20373352916969392212
k = 536, real = 0.97894817531906219710, imag = -0.20410896609281686809
k = 537, real = 0.97886982852657411502, imag = -0.20448437299792723842
k = 538, real = 0.97879133777310567410, imag = -0.20485974982981441928
k = 539, real = 0.97871270307020041823, imag = -0.20523509653327234870
k = 540, real = 0.97863392442942320759, imag = -0.20561041305309923910
k = 541, real = 0.97855500186235955251, imag = -0.20598569933409791033
k = 542, real = 0.97847593538061683471, imag = -0.20636095532107551209
k = 543, real = 0.97839672499582308607, imag = -0.20673618095884369050
k = 544, real = 0.97831737071962765473, imag = -0.20711137619221856032
k = 545, real = 0.97823787256370109411, imag = -0.20748654096602064945
k = 546, real = 0.97815823053973505186, imag = -0.20786167522507506544
k = 547, real = 0.97807844465944238088, imag = -0.20823677891421132902
k = 548, real = 0.97799851493455713936, imag = -0.20861185197826348503
k = 549, real = 0.97791844137683436866, imag = -0.20898689436207007475
k = 550, real = 0.97783822399805042647, imag = -0.20936190601047416360
k = 551, real = 0.97775786281000276468, imag = -0.20973688686832328565
k = 552, real = 0.97767735782450992943, imag = -0.21011183688046961016
k = 553, real = 0.97759670905341189417, imag = -0.21048675599176971951
k = 554, real = 0.97751591650856928251, imag = -0.21086164414708485904
k = 555, real = 0.97743498020186425634, imag = -0.21123650129128071495
k = 556, real = 0.97735390014519996082, imag = -0.21161132736922755315
k = 557, real = 0.97727267635050085737, imag = -0.21198612232580033021
k = 558, real = 0.97719130882971227958, imag = -0.21236088610587841585
k = 559, real = 0.97710979759480087736, imag = -0.21273561865434592599
k = 560, real = 0.97702814265775439484, imag = -0.21311031991609136194
k = 561, real = 0.97694634403058167038, imag = -0.21348498983600805445
k = 562, real = 0.97686440172531263659, imag = -0.21385962835899374745
k = 563, real = 0.97678231575399865338, imag = -0.21423423542995098656
k = 564, real = 0.97670008612871184184, imag = -0.21460881099378675829
k = 565, real = 0.97661771286154563931, imag = -0.21498335499541282312
k = 566, real = 0.97653519596461446639, imag = -0.21535786737974554894
k = 567, real = 0.97645253545005405993, imag = -0.21573234809170585558
k = 568, real = 0.97636973133002114000, imag = -0.21610679707621952006
k = 569, real = 0.97628678361669363195, imag = -0.21648121427821673257
k = 570, real = 0.97620369232227055534, imag = -0.21685559964263262378
k = 571, real = 0.97612045745897191296, imag = -0.21722995311440679300
k = 572, real = 0.97603707903903902388, imag = -0.21760427463848364127
k = 573, real = 0.97595355707473430140, imag = -0.21797856415981220479
k = 574, real = 0.97586989157834103104, imag = -0.21835282162334632150
k = 575, real = 0.97578608256216392558, imag = -0.21872704697404443674
k = 576, real = 0.97570213003852857003, imag = -0.21910124015686979759
k = 577, real = 0.97561803401978175465, imag = -0.21947540111679031405
k = 578, real = 0.97553379451829136393, imag = -0.21984952979877869783
k = 579, real = 0.97544941154644637660, imag = -0.22022362614781237911
k = 580, real = 0.97536488511665697665, imag = -0.22059769010887350649
k = 581, real = 0.97528021524135422027, imag = -0.22097172162694911357
k = 582, real = 0.97519540193299036890, imag = -0.22134572064703081362
k = 583, real = 0.97511044520403888924, imag = -0.22171968711411521591
k = 584, real = 0.97502534506699412020, imag = -0.22209362097320350937
k = 585, real = 0.97494010153437182797, imag = -0.22246752216930187895
k = 586, real = 0.97485471461870842891, imag = -0.22284139064742111702
k = 587, real = 0.97476918433256176666, imag = -0.22321522635257698419
k = 588, real = 0.97468351068851066810, imag = -0.22358902922978998729
k = 589, real = 0.97459769369915505433, imag = -0.22396279922408546259
k = 590, real = 0.97451173337711571865, imag = -0.22433653628049360362
k = 591, real = 0.97442562973503499268, imag = -0.22471024034404943337
k = 592, real = 0.97433938278557585821, imag = -0.22508391135979283204
k = 593, real = 0.97425299254142250227, imag = -0.22545754927276853707
k = 594, real = 0.97416645901528031715, imag = -0.22583115402802617089
k = 595, real = 0.97407978221987567835, imag = -0.22620472557062018537
k = 596, real = 0.97399296216795583359, imag = -0.22657826384561000066
k = 597, real = 0.97390599887228956888, imag = -0.22695176879805981085
k = 598, real = 0.97381889234566609836, imag = -0.22732524037303886155
k = 599, real = 0.97373164260089639654, imag = -0.22769867851562117234
k = 600, real = 0.97364424965081197705, imag = -0.22807208317088573102
k = 601, real = 0.97355671350826555877, imag = -0.22844545428391646591
k = 602, real = 0.97346903418613106584, imag = -0.22881879179980221806
k = 603, real = 0.97338121169730329463, imag = -0.22919209566363676900
k = 604, real = 0.97329324605469824672, imag = -0.22956536582051886852
k = 605, real = 0.97320513727125279591, imag = -0.22993860221555220691
k = 606, real = 0.97311688535992513227, imag = -0.23031180479384544268
k = 607, real = 0.97302849033369420706, imag = -0.23068497350051220263
k = 608, real = 0.97293995220556017678, imag = -0.23105810828067110951
k = 609, real = 0.97285127098854418115, imag = -0.23143120907944575437
k = 610, real = 0.97276244669568856516, imag = -0.23180427584196477975
k = 611, real = 0.97267347934005643495, imag = -0.23217730851336171316
k = 612, real = 0.97258436893473221296, imag = -0.23255030703877524467
k = 613, real = 0.97249511549282119383, imag = -0.23292327136334897708
k = 614, real = 0.97240571902744976640, imag = -0.23329620143223159245
k = 615, real = 0.97231617955176530277, imag = -0.23366909719057682437
k = 616, real = 0.97222649707893626925, imag = -0.23404195858354343018
k = 617, real = 0.97213667162215222639, imag = -0.23441478555629516323
k = 618, real = 0.97204670319462349592, imag = -0.23478757805400096714
k = 619, real = 0.97195659180958171586, imag = -0.23516033602183472606
k = 620, real = 0.97186633748027939639, imag = -0.23553305940497548665
k = 621, real = 0.97177594021999014196, imag = -0.23590574814860737485
k = 622, real = 0.97168540004200854021, imag = -0.23627840219791956811
k = 623, real = 0.97159471695965016202, imag = -0.23665102149810637866
k = 624, real = 0.97150389098625178352, imag = -0.23702360599436719801
k = 625, real = 0.97141292213517094201, imag = -0.23739615563190660796
k = 626, real = 0.97132181041978615799, imag = -0.23776867035593418631
